Shop_ID,Shop_Name,Region,Province,District_Anchor,Shop_Lat,Shop_Lon,Visit_Status,Checkin_Time,User_Lat,User_Lon,Distance_m,Remark
S01146,บิ๊ก โอสถ,Bangkok-Metro,Bangkok,Pathum Wan,13.715262,100.54059,Checked-in,2025-12-01 15:36:15,13.715408,100.540495,19.0,Normal
S01147,มั่นคง คาเฟ่,Isan,Khon Kaen,Chum Phae,16.598233,102.125442,Missed,,,,,-
S01148,ท็อป พานิช,Isan,Khon Kaen,Mueang,16.423706,102.85768,Checked-in,2025-12-01 12:58:49,16.423666,102.857695,4.0,Normal
S01149,มั่นคง โอสถ,South,Nakhon Si Thammarat,Thung Song,8.139284,99.691582,Missed,,,,,-
S01150,โชคดี ค้าวัสดุ,East,Rayong,Mueang,12.72663,101.242677,Missed,,,,,-
S01151,เจริญ คาเฟ่,North,Chiang Mai,Hang Dong,18.699107,98.970808,Checked-in,2025-12-06 08:55:16,18.699085,98.971104,31.0,Normal
S01152,เจริญ การเกษตร,Isan,Buriram,Mueang,14.989345,103.097752,Checked-in,2025-12-01 10:44:51,14.989211,103.097835,17.0,Normal
S01153,สมชาย เทรดดิ้ง,Bangkok-Metro,Pathum Thani,Lam Luk Ka,13.909642,100.723593,Checked-in,2025-12-01 13:03:20,13.909494,100.72341,25.0,Normal
S01154,สมชาย เทรดดิ้ง,North,Chiang Mai,Hang Dong,18.659037,98.858102,Checked-in,2025-12-01 16:17:01,18.6591,98.85813,7.0,Normal
S01155,ทวีทรัพย์ เทรดดิ้ง,Central & West,Kanchanaburi,Mueang,13.985107,99.467187,Checked-in,2025-12-08 17:44:07,13.985078,99.467419,25.0,Normal
S01156,โชคดี เบเกอรี่,Bangkok-Metro,Bangkok,Bang Khae,13.71235,100.390591,Checked-in,2025-12-08 14:58:21,13.71248,100.390319,32.0,Normal
S01157,บิ๊ก ค้าวัสดุ,Bangkok-Metro,Bangkok,Chatuchak,13.801436,100.571256,Checked-in,2025-12-03 08:37:21,13.801534,100.571451,23.0,Normal
S01158,โชคดี เบเกอรี่,Isan,Khon Kaen,Chum Phae,16.555762,102.118732,Checked-in,2025-12-07 16:56:42,16.555531,102.118702,25.0,Normal
S01159,บิ๊ก พานิช,Bangkok-Metro,Samut Prakan,Mueang,13.579911,100.603186,Checked-in,2025-12-04 10:23:48,13.579928,100.602928,27.0,Normal
S01160,แสงทอง มาร์เก็ต,East,Chachoengsao,Mueang,13.631712,101.022857,Checked-in,2025-12-08 14:02:44,13.63197,101.022866,28.0,Normal
S01161,ไทย การเกษตร,East,Rayong,Pluak Daeng,13.019403,101.190127,Missed,,,,,-
S01162,โชคดี เทรดดิ้ง,East,Chon Buri,Pattaya,12.850765,100.905569,Missed,,,,,-
S01163,เพิ่มพูน คาเฟ่,North,Lampang,Mueang,18.361017,99.568542,Checked-in,2025-12-07 15:11:35,18.361176,99.568675,22.0,Normal
S01164,รุ่งโรจน์ มาร์เก็ต,North,Lampang,Mueang,18.225105,99.507502,Checked-in,2025-12-02 13:53:29,18.22494,99.507742,31.0,Normal
S01165,เจริญ อิเล็คทริค,South,Songkhla,Mueang,7.21404,100.585638,Missed,,,,,-
S01166,แสงทอง มาร์เก็ต,Isan,Buriram,Mueang,14.91353,103.136565,Checked-in,2025-12-03 09:29:25,14.913552,103.136531,4.0,Normal
S01167,แสงทอง อิเล็คทริค,Central & West,Ayutthaya,Mueang,14.371756,100.620339,Checked-in,2025-12-06 16:25:35,14.371999,100.620421,28.0,Normal
S01168,มั่นคง คาเฟ่,South,Songkhla,Hat Yai,7.032992,100.538345,Missed,,,,,-
S01169,ทวีทรัพย์ เทรดดิ้ง,South,Nakhon Si Thammarat,Thung Song,8.094277,99.610005,Checked-in,2025-12-05 17:50:47,8.094173,99.610095,15.0,Normal
S01170,เพิ่มพูน มาร์เก็ต,Bangkok-Metro,Nonthaburi,Mueang,13.863355,100.531543,Checked-in,2025-12-01 17:47:01,13.869817,100.488404,4712.0,Suspicious (>500m)
S01171,เจริญ โอสถ,East,Chon Buri,Pattaya,12.952597,100.849395,Checked-in,2025-12-06 11:41:48,12.952596,100.849321,8.0,Normal
S01172,สยาม โอสถ,Bangkok-Metro,Samut Prakan,Mueang,13.588099,100.593703,Checked-in,2025-12-08 15:33:25,13.588248,100.593811,20.0,Normal
S01173,เพิ่มพูน โอสถ,Bangkok-Metro,Nonthaburi,Mueang,13.880488,100.500808,Checked-in,2025-12-05 13:51:33,13.880446,100.500587,24.0,Normal
S01174,โชคดี เบเกอรี่,North,Chiang Mai,Mueang,18.799128,98.916263,Missed,,,,,-
S01175,ทวีทรัพย์ มาร์เก็ต,South,Phuket,Mueang,7.867206,98.450973,Checked-in,2025-12-06 10:14:54,7.867185,98.450791,20.0,Normal
S01176,เพิ่มพูน การเกษตร,South,Phuket,Mueang,7.830007,98.392423,Missed,,,,,-
S01177,สมชาย เทรดดิ้ง,North,Nakhon Sawan,Mueang,15.648544,100.083766,Checked-in,2025-12-06 10:10:11,15.648785,100.084042,39.0,Normal
S01178,รุ่งโรจน์ คาเฟ่,East,Rayong,Pluak Daeng,12.963771,101.246898,Checked-in,2025-12-02 16:12:30,12.963994,101.246652,36.0,Normal
S01179,สมชาย เทรดดิ้ง,Bangkok-Metro,Nonthaburi,Bang Yai,13.868857,100.393792,Missed,,,,,-
S01180,ทวีทรัพย์ สโตร์,Isan,Buriram,Mueang,14.919588,103.098121,Checked-in,2025-12-04 09:02:02,14.919486,103.097991,17.0,Normal
S01181,ทวีทรัพย์ คาเฟ่,Bangkok-Metro,Samut Prakan,Mueang,13.614035,100.621859,Checked-in,2025-12-04 14:12:52,13.613876,100.621759,20.0,Normal
S01182,บิ๊ก การเกษตร,South,Nakhon Si Thammarat,Mueang,8.369719,99.904198,Checked-in,2025-12-05 08:11:57,8.369889,99.904153,19.0,Normal
S01183,เจริญ พานิช,South,Phuket,Mueang,7.817266,98.347977,Checked-in,2025-12-03 16:26:50,7.817304,98.348156,20.0,Normal
S01184,ทวีทรัพย์ เบเกอรี่,Bangkok-Metro,Nonthaburi,Mueang,13.872177,100.528437,Checked-in,2025-12-08 15:39:50,13.872135,100.528714,30.0,Normal
S01185,โชคดี การเกษตร,Isan,Nakhon Ratchasima,Mueang (Korat),14.904463,102.043989,Checked-in,2025-12-06 16:51:13,14.904741,102.04381,36.0,Normal
S01186,เพิ่มพูน การเกษตร,East,Rayong,Pluak Daeng,12.927987,101.253767,Missed,,,,,-
S01187,สยาม ค้าวัสดุ,Isan,Ubon Ratchathani,Warin Chamrap,15.137811,104.941441,Missed,,,,,-
S01188,มั่นคง เทรดดิ้ง,East,Rayong,Mueang,12.726155,101.277345,Missed,,,,,-
S01189,สยาม อิเล็คทริค,South,Songkhla,Hat Yai,7.030393,100.488056,Checked-in,2025-12-08 15:19:26,7.030113,100.487958,32.0,Normal
S01190,มั่นคง มาร์เก็ต,South,Surat Thani,Koh Samui,9.455169,100.064184,Checked-in,2025-12-05 17:50:21,9.455104,100.063985,23.0,Normal
S01191,เพิ่มพูน คาเฟ่,Bangkok-Metro,Samut Prakan,Mueang,13.612887,100.605385,Checked-in,2025-12-01 17:18:02,13.613177,100.605529,35.0,Normal
S01192,ท็อป มาร์เก็ต,North,Phitsanulok,Mueang,16.792015,100.336769,Checked-in,2025-12-08 15:05:55,16.791928,100.336675,13.0,Normal
S01193,เพิ่มพูน การเกษตร,Isan,Khon Kaen,Mueang,16.434142,102.842327,Missed,,,,,-
S01194,บิ๊ก เทรดดิ้ง,Isan,Buriram,Mueang,15.033741,103.181027,Missed,,,,,-
S01195,ทวีทรัพย์ มาร์เก็ต,East,Chon Buri,Si Racha,13.157577,100.864095,Missed,,,,,-
S01196,สยาม พานิช,East,Chachoengsao,Mueang,13.678095,101.019542,Missed,,,,,-
S01197,รุ่งโรจน์ โอสถ,Isan,Buriram,Mueang,15.038502,103.092156,Checked-in,2025-12-05 11:17:44,15.038478,103.091906,26.0,Normal
S01198,ท็อป คาเฟ่,Central & West,Ratchaburi,Mueang,13.585665,99.73765,Checked-in,2025-12-07 12:46:49,13.585383,99.737508,34.0,Normal
S01199,สมชาย เทรดดิ้ง,North,Lampang,Mueang,18.263059,99.458703,Missed,,,,,-
S01200,เพิ่มพูน อิเล็คทริค,Bangkok-Metro,Nonthaburi,Bang Yai,13.84265,100.344745,Checked-in,2025-12-03 09:48:24,13.842931,100.344598,35.0,Normal
S01201,บิ๊ก สโตร์,Isan,Nakhon Ratchasima,Pak Chong,14.63181,101.443349,Missed,,,,,-
S01202,ทวีทรัพย์ การเกษตร,Bangkok-Metro,Pathum Thani,Lam Luk Ka,13.937386,100.678957,Missed,,,,,-
S01203,เจริญ สโตร์,East,Chon Buri,Pattaya,12.961926,100.826254,Checked-in,2025-12-01 08:43:12,12.961979,100.826062,21.0,Normal
S01204,ทวีทรัพย์ ค้าวัสดุ,South,Nakhon Si Thammarat,Mueang,8.501313,99.953223,Checked-in,2025-12-08 16:42:21,8.501551,99.952986,37.0,Normal
S01205,เพิ่มพูน พานิช,Isan,Ubon Ratchathani,Warin Chamrap,15.243238,104.9146,Checked-in,2025-12-09 10:49:33,15.243205,104.914502,11.0,Normal
S01206,โชคดี ค้าวัสดุ,Bangkok-Metro,Nonthaburi,Bang Yai,13.8434,100.345065,Checked-in,2025-12-07 13:36:41,13.843553,100.345279,28.0,Normal
S01207,ไทย สโตร์,Isan,Nakhon Ratchasima,Pak Chong,14.649625,101.471742,Missed,,,,,-
S01208,เพิ่มพูน สโตร์,Isan,Ubon Ratchathani,Warin Chamrap,15.258331,104.80702,Checked-in,2025-12-02 16:18:43,15.258209,104.80728,30.0,Normal
S01209,บิ๊ก การเกษตร,North,Chiang Rai,Mueang,19.88882,99.853217,Checked-in,2025-12-08 08:49:34,19.905692,99.902192,5453.0,Suspicious (>500m)
S01210,เจริญ เบเกอรี่,Isan,Buriram,Mueang,15.067996,103.052797,Missed,,,,,-
S01211,มั่นคง พานิช,Isan,Udon Thani,Mueang,17.420882,102.74399,Checked-in,2025-12-05 10:16:44,17.420777,102.7442,25.0,Normal
S01212,สมชาย เบเกอรี่,Bangkok-Metro,Pathum Thani,Rangsit,14.009887,100.602421,Checked-in,2025-12-04 13:50:58,14.009978,100.60241,10.0,Normal
S01213,สมชาย สโตร์,Central & West,Ayutthaya,Mueang,14.292319,100.535197,Missed,,,,,-
S01214,โชคดี การเกษตร,Bangkok-Metro,Bangkok,Bang Khae,13.720634,100.426676,Checked-in,2025-12-05 17:27:46,13.720666,100.426752,8.0,Normal
S01215,ไทย พานิช,Isan,Udon Thani,Mueang,17.357868,102.760469,Checked-in,2025-12-07 16:23:58,17.357596,102.760282,36.0,Normal
S01216,แสงทอง คาเฟ่,East,Chon Buri,Mueang,13.315795,100.940859,Missed,,,,,-
S01217,ท็อป เบเกอรี่,North,Chiang Rai,Mueang,19.875159,99.861235,Checked-in,2025-12-04 17:43:55,19.875452,99.861184,33.0,Normal
S01218,บิ๊ก คาเฟ่,South,Songkhla,Hat Yai,7.072746,100.535558,Missed,,,,,-
S01219,รุ่งโรจน์ สโตร์,Bangkok-Metro,Bangkok,Chatuchak,13.831969,100.582231,Missed,,,,,-
S01220,สยาม สโตร์,Isan,Udon Thani,Mueang,17.45171,102.712126,Missed,,,,,-
S01221,แสงทอง พานิช,Bangkok-Metro,Pathum Thani,Rangsit,13.981037,100.64341,Missed,,,,,-
S01222,สยาม เทรดดิ้ง,Isan,Buriram,Mueang,14.926668,103.102531,Checked-in,2025-12-02 14:05:36,14.926944,103.102543,30.0,Normal
S01223,สยาม พานิช,Central & West,Ratchaburi,Mueang,13.477057,99.820881,Missed,,,,,-
S01224,เพิ่มพูน ค้าวัสดุ,East,Rayong,Mueang,12.653028,101.353989,Checked-in,2025-12-03 08:39:48,12.653264,101.353773,35.0,Normal
S01225,โชคดี ค้าวัสดุ,South,Phuket,Mueang,7.835779,98.440776,Checked-in,2025-12-08 14:38:18,7.835638,98.440965,26.0,Normal
S01226,ท็อป การเกษตร,East,Chon Buri,Si Racha,13.16202,100.881634,Checked-in,2025-12-07 16:56:36,13.162035,100.881351,30.0,Normal
S01227,เพิ่มพูน มาร์เก็ต,Isan,Ubon Ratchathani,Mueang,15.16685,104.814385,Missed,,,,,-
S01228,ทวีทรัพย์ อิเล็คทริค,North,Lampang,Mueang,18.345314,99.531174,Checked-in,2025-12-05 11:34:47,18.345028,99.531349,36.0,Normal
S01229,ท็อป มาร์เก็ต,Central & West,Saraburi,Mueang,14.458243,100.900363,Missed,,,,,-
S01230,มั่นคง สโตร์,Bangkok-Metro,Nonthaburi,Bang Yai,13.844892,100.356514,Checked-in,2025-12-09 12:48:15,13.844997,100.356548,12.0,Normal
S01231,สยาม สโตร์,Bangkok-Metro,Bangkok,Bang Khae,13.718472,100.401158,Checked-in,2025-12-01 10:11:54,13.718707,100.401393,36.0,Normal
S01232,มั่นคง อิเล็คทริค,South,Surat Thani,Mueang,9.150009,99.259679,Checked-in,2025-12-05 12:30:35,9.149856,99.259714,17.0,Normal
S01233,สมชาย เบเกอรี่,North,Nakhon Sawan,Mueang,15.702517,100.185942,Missed,,,,,-
S01234,สมชาย เบเกอรี่,Isan,Buriram,Mueang,15.034687,103.129842,Missed,,,,,-
S01235,รุ่งโรจน์ โอสถ,South,Surat Thani,Mueang,9.202919,99.271219,Checked-in,2025-12-01 11:15:01,9.20292,99.271069,16.0,Normal
S01236,เพิ่มพูน เบเกอรี่,Central & West,Kanchanaburi,Mueang,14.027372,99.474409,Missed,,,,,-
S01237,เจริญ เบเกอรี่,South,Nakhon Si Thammarat,Thung Song,8.222591,99.718388,Missed,,,,,-
S01238,บิ๊ก มาร์เก็ต,Central & West,Saraburi,Mueang,14.568915,100.837509,Checked-in,2025-12-08 11:46:11,14.568749,100.837323,27.0,Normal
S01239,ท็อป อิเล็คทริค,Bangkok-Metro,Pathum Thani,Rangsit,13.977756,100.619845,Checked-in,2025-12-01 08:53:43,13.977789,100.619609,25.0,Normal
S01240,เจริญ โอสถ,South,Phuket,Mueang,7.930333,98.395556,Checked-in,2025-12-03 11:16:19,7.930604,98.395642,31.0,Normal
S01241,เจริญ พานิช,Bangkok-Metro,Nonthaburi,Bang Yai,13.857803,100.37277,Missed,,,,,-
S01242,บิ๊ก พานิช,Isan,Udon Thani,Mueang,17.444553,102.723256,Missed,,,,,-
S01243,เจริญ ค้าวัสดุ,Central & West,Prachuap Khiri Khan,Hua Hin,12.638241,99.910406,Checked-in,2025-12-01 14:20:42,12.638269,99.910242,18.0,Normal
S01244,แสงทอง สโตร์,East,Chon Buri,Si Racha,13.152183,101.005821,Checked-in,2025-12-05 13:04:03,13.151969,101.00558,35.0,Normal
S01245,มั่นคง โอสถ,North,Chiang Mai,Hang Dong,18.656011,98.893328,Checked-in,2025-12-03 15:29:42,18.655831,98.893156,27.0,Normal
S01246,ท็อป พานิช,Bangkok-Metro,Samut Prakan,Mueang,13.577378,100.602219,Checked-in,2025-12-07 13:55:43,13.57765,100.60245,39.0,Normal
S01247,ท็อป ค้าวัสดุ,Bangkok-Metro,Bangkok,Chatuchak,13.80072,100.532883,Checked-in,2025-12-09 11:00:02,13.8008,100.533026,17.0,Normal
S01248,เพิ่มพูน อิเล็คทริค,Isan,Khon Kaen,Mueang,16.438929,102.768507,Missed,,,,,-
S01249,เพิ่มพูน เบเกอรี่,Bangkok-Metro,Pathum Thani,Lam Luk Ka,13.924811,100.70688,Checked-in,2025-12-01 14:22:24,13.924541,100.706984,32.0,Normal
S01250,โชคดี คาเฟ่,East,Chachoengsao,Mueang,13.654509,101.064254,Checked-in,2025-12-06 12:34:44,13.692204,101.048463,4525.0,Suspicious (>500m)
S01251,รุ่งโรจน์ คาเฟ่,North,Chiang Mai,Mueang,18.778826,98.982763,Missed,,,,,-
S01252,บิ๊ก มาร์เก็ต,Bangkok-Metro,Samut Prakan,Bang Phli,13.633259,100.721836,Checked-in,2025-12-02 10:06:57,13.633526,100.721837,29.0,Normal
S01253,ทวีทรัพย์ ค้าวัสดุ,South,Songkhla,Mueang,7.157486,100.621043,Checked-in,2025-12-01 10:32:32,7.157768,100.620874,36.0,Normal
S01254,เจริญ เทรดดิ้ง,Bangkok-Metro,Pathum Thani,Lam Luk Ka,13.900707,100.685487,Checked-in,2025-12-04 15:03:16,13.9009,100.685469,21.0,Normal
S01255,เพิ่มพูน สโตร์,North,Chiang Rai,Mueang,19.839933,99.904084,Checked-in,2025-12-05 08:24:28,19.840092,99.903876,28.0,Normal
S01256,สยาม มาร์เก็ต,Bangkok-Metro,Bangkok,Pathum Wan,13.717459,100.538279,Checked-in,2025-12-05 10:45:48,13.717446,100.538236,4.0,Normal
S01257,ทวีทรัพย์ พานิช,Bangkok-Metro,Bangkok,Min Buri,13.798639,100.730753,Checked-in,2025-12-09 11:57:35,13.798872,100.730565,32.0,Normal
S01258,สยาม ค้าวัสดุ,Isan,Khon Kaen,Chum Phae,16.472767,102.123815,Missed,,,,,-
S01259,สยาม สโตร์,Bangkok-Metro,Nonthaburi,Bang Yai,13.835957,100.395432,Checked-in,2025-12-02 10:09:58,13.835673,100.395524,33.0,Normal
S01260,ไทย พานิช,Isan,Ubon Ratchathani,Mueang,15.274487,104.802457,Checked-in,2025-12-09 12:35:21,15.274192,104.802604,36.0,Normal
S01261,บิ๊ก โอสถ,North,Chiang Mai,Mueang,18.730103,99.062869,Checked-in,2025-12-08 09:22:42,18.730244,99.063154,33.0,Normal
S01262,สยาม ค้าวัสดุ,East,Rayong,Mueang,12.662757,101.262505,Missed,,,,,-
S01263,โชคดี การเกษตร,Bangkok-Metro,Bangkok,Bang Khae,13.704842,100.4113,Missed,,,,,-
S01264,สยาม มาร์เก็ต,East,Chachoengsao,Mueang,13.649407,101.133517,Checked-in,2025-12-09 13:57:05,13.649286,101.133671,21.0,Normal
S01265,ท็อป ค้าวัสดุ,East,Chachoengsao,Mueang,13.745658,101.119256,Checked-in,2025-12-09 09:44:20,13.745757,101.119301,11.0,Normal
S01266,เพิ่มพูน พานิช,Bangkok-Metro,Nonthaburi,Mueang,13.884772,100.53096,Checked-in,2025-12-06 09:18:41,13.885069,100.530951,33.0,Normal
S01267,ท็อป พานิช,Isan,Khon Kaen,Chum Phae,16.621641,102.105041,Missed,,,,,-
S01268,มั่นคง โอสถ,Bangkok-Metro,Samut Prakan,Mueang,13.583211,100.598758,Checked-in,2025-12-05 10:19:27,13.583405,100.59867,23.0,Normal
S01269,ท็อป การเกษตร,Isan,Ubon Ratchathani,Warin Chamrap,15.16308,104.88864,Checked-in,2025-12-03 09:30:49,15.163269,104.888397,33.0,Normal
S01270,เพิ่มพูน โอสถ,Central & West,Ratchaburi,Mueang,13.469273,99.770513,Checked-in,2025-12-07 15:58:59,13.469203,99.770253,29.0,Normal
S01271,เจริญ สโตร์,Isan,Udon Thani,Mueang,17.36916,102.846135,Checked-in,2025-12-07 11:41:09,17.369419,102.845875,39.0,Normal
S01272,สมชาย อิเล็คทริค,Isan,Udon Thani,Mueang,17.452038,102.781796,Checked-in,2025-12-08 13:27:57,17.428549,102.826002,5367.0,Suspicious (>500m)
S01273,รุ่งโรจน์ การเกษตร,Isan,Ubon Ratchathani,Warin Chamrap,15.232704,104.96158,Missed,,,,,-
S01274,รุ่งโรจน์ การเกษตร,East,Chachoengsao,Mueang,13.750299,101.111146,Checked-in,2025-12-08 12:56:26,13.750365,101.111399,28.0,Normal
S01275,บิ๊ก โอสถ,South,Phuket,Mueang,7.829877,98.428938,Checked-in,2025-12-03 17:49:00,7.829636,98.428668,40.0,Normal
S01276,โชคดี ค้าวัสดุ,Bangkok-Metro,Samut Prakan,Bang Phli,13.624458,100.70185,Checked-in,2025-12-01 15:20:48,13.624418,100.702003,17.0,Normal
S01277,ทวีทรัพย์ เบเกอรี่,North,Lampang,Mueang,18.359935,99.528747,Checked-in,2025-12-06 17:38:43,18.359682,99.528939,34.0,Normal
S01278,สยาม ค้าวัสดุ,Central & West,Ayutthaya,Mueang,14.392644,100.556929,Checked-in,2025-12-04 09:00:27,14.39267,100.556809,13.0,Normal
